video_id;category_id
BWX1ygwYzWc;20
YEGhKwpEKEw;26
UwdLlnPaRAU;17
EP_2NXe0_1g;25
scIrzG3kgRY;24
vjSohj-Iclc;28
8pffcngJJq0;25
j26WyjSo1dE;23
XgbFJUpbk8A;24
2Vm27xL57O0;27
fA9Ypn3jQw0;10
46KwY26PeOs;23
7bDvhiHoH-c;26
cy9W-ZywVPc;1
avnapsraeXM;22
Iiukq_ilT0Y;10
b-ufhlIlfmA;17
y4EbUvQ4a5s;1
KrxDhokzEv4;26
Dzr9f-rkjnw;22
wjOK-U2GhIs;26
Zo9rgbn0SMs;1
BxZYIjdgGtg;10
scLYjsvrUMk;10
xzWDIgvsFTY;17
TfiTsqa2LB0;24
34mNW4YSJhw;24
xgo7SDyFqvc;22
8cpqLRC7T80;26
3K4WG7Tqza4;24
wcy08U4FC-Y;22
pFc6I0rgmgY;24
8ll04Zzw5UM;10
I2sRc3j7IU0;10
fRcmFr9cE5M;24
8RMScghsI6o;27
qOioqgPyCwE;24
eWBNCnU_PK0;24
QzT0lJPLbdQ;25
upC36TCNXvg;24
VeDIOvlN2Gg;24
_zu53yAoTJE;10
y2l7bhf5fJo;15
IP8k2xkhOdI;10
21jcP-1w4DA;26
_bzQ6sMFUb0;24
MXpPRTHo5fs;24
iNT-tPrz4OM;24
jg4hFf-zmn8;24
eZQdQ5pV6EE;22
m9sR3Z0vVOc;24
gkvhlo4a5iQ;27
CUnRQYS6xqo;10
kFiJG9KZJ3s;10
VswT01nKLLA;10
hxVnGH6llkQ;20
AV5TOlGFHk0;28
PQX93KCpcCo;1
dedaP9ym-hY;10
x2u-KEex34A;17
OHOkdEBpwDc;24
-mvfLtZTe3Q;25
f0r_l2iYUzQ;25
bye513KciIk;24
5BD1Yjc3du8;24
lBbSzQXQknw;24
SC8Eg0odTfY;24
LAQRtjvtQRo;24
BlHVpQfxJt4;24
Vq5cYJ4vtvk;10
tKX8nUCSBjM;25
EofDwwembIw;1
vecSVX1QYbQ;10
VnaOp89Ir48;26
v6d1rShfyZk;22
QpFcf7uBacI;28
hahlygBa6yQ;24
6DuLfoU3apA;17
FlsCjmMhFmw;24
ZzefeQ0v5wg;28
0WPYpeJA__U;24
7N_tNfBxCxE;28
CvAQpSdcvno;22
D8mu5AgUsPs;24
JfksIHwO1qw;25
QKwgif8OW1w;19
JwivtxQEmc8;23
W4CB5SeBGkI;24
OPHbqY9LHCs;28
REbjfHF0N0s;10
_4_V7ZGCYDE;15
739XDwYBEdI;1
LFxjwBfFIiY;10
BLts9UN_K3g;20
LtlkeMfbdpM;24
oJ2faqXlU1s;24
iHcfeuGYuzU;17
RgbNxb08jXA;19
cpB-tg6eK3k;17
0gDVWPPgMKY;24
cYw-oyJ7AEY;10
BNzc6hG3yN4;10
6eB_iBslIfE;22
fyjt5zpNAeg;25
n5LoVcVsiSQ;24
0XElmYomloA;10
es9-P1SOeHU;22
ObvUP5YxAKg;25
1DQ9UTz5j8o;23
bhqH6tTr_Lk;24
Sl-NvOZ23m8;22
tCXGJQYZ9JA;10
3SqtO2VXsPI;24
tYF1dQRVS2c;26
eu6hJx1L9IU;1
3VLNxH9uX6Y;24
EbXHZ4WoyFY;17
tN_8CwE8ULI;10
9Tb3xPmr3yg;25
Nt4tJHp27u0;23
6wpb3YfXGqU;26
vLVSf_yI_r8;24
kr1BBxXXj48;22
6RyOsIseJbk;22
k9oMv0JzCn8;10
d9aIHhsjupk;22
n-To9W4AA2k;26
BWYA0CYJV74;26
IfkWuQY0ti8;1
P85a37YTsuU;17
1sl5KJ69qiA;24
2tDKp41nrw8;10
-DRsfNObKIQ;24
cUa93K56cc0;26
SYVSeH6sYYU;17
q6xYUHb4B1k;22
ktQH78FNCfs;24
7u6rMOvvTzU;24
AenmqoozqoA;10
bYpItS1jS3Y;23
wJJqGh2HLM8;2
ma8te7ywEio;24
LftOOM6qlJ4;22
ev2RHDUkE4M;24
1vtYKgv28Jw;23
WUFpGGe8U_E;10
WBxwX1myxqc;17
mh_hSkw9n_Y;28
lCT0OaVqIQE;25
H2mNDaqOp3o;17
8EiDiriAmfk;23
wnwF1FHybDQ;23
D52qnC7dJcQ;10
CzmIrPvIzxk;1
lRdsL1z7Ml4;26
HlRd9Zy25zo;24
OKA-3wsJTs4;24
PFH046Fh3ps;24
-KB5QbOS4s4;23
HS6R2Q7eRdg;20
uJNKApY1Gys;1
1PhdQdJjDZc;17
jLCHpZ6B1gU;10
uY6lAISZQ0Q;17
pNpsjMnO7mU;17
owndUjFYR8o;26
jRq7HXR17gI;27
d-NCySETRIc;24
Dc6ZDo9ViNA;24
MyAnv1nY5Vw;25
zwrlJwed2mQ;24
eFjFxgHedgM;24
HBvPrh2yMik;24
CO9dIyNM_9Q;25
K5lmXgKi6V0;24
PcuRZ3WACBU;24
2in8XqiElwc;10
vqX6fkty-WQ;24
Xpv-sEKl1B4;26
MnpB1X5VbOQ;24
k9PdgjmQcKI;22
k1xvol1SCx8;10
Q6vfaPuftmE;25
EENwBr3Mp2o;17
-W6v2_0evUU;25
yzl_ZKQExnk;1
wa5eXqjEewE;25
lSXxEdaOqgU;10
MICQb4QW448;27
_zCDvOsdL9Q;23
nzNGEB1BQuM;26
me5ifeBFaFo;24
OTLw9G1WpC4;24
MtFjRvKfv70;17
y-CvcTfcllk;10
zEHRNS-Scrs;1
1_Nr0hrjR24;28
2dkl0fUKHAM;26
SCnVbXlC1Ds;24
W5eoXXO9a4U;25
xVp2opnGrEA;25
tkhbOc-jZ6c;24
hzTORk64aXg;10
ZqOtqz8bSDk;24
CZ7KRUYQyKE;22
KGBv8oT5lwk;15
XsVy4ImgM0o;10
oYL6kldXWkg;22
eqMC2qENv1c;17
bMrRN99DYKU;10
sBC9r4HuKu0;17
eT2D50_pgUU;20
MKc22HuE_94;24
35m4leH72dA;24
UEu_f6iNfAs;28
fOsphXJvaUE;24
90IJanuV_0M;22
Zxj4WT40yLM;23
i3Cyofu6hLE;24
EajOkkJ80uc;23
eIG1Ix-3gdc;24
xBiB4CIq9FE;26
-AY-HC4sUGU;28
425M4M3Opkk;1
5hEJsoDP2q4;24
tOzCoDvRqyk;25
DqSBQqj94JU;10
vm3_34a5D_s;10
eenl2f0o6AQ;28
_iRBspjg2pw;24
Hndpk6A4VcE;23
7LQ08Lyy_tw;27
BHloD113J54;24
w1zwGLBpULs;24
wbSwFU6tY1c;28
RbmtNSxxkzU;20
WvV5TbJc9tQ;10
j1f04Jg7IaA;26
j4KvrAUjn6c;24
0H-JHIGRRNM;24
uzCxM2qFWeI;22
IbVR4kzVQrk;24
w7WsuNNLcNw;15
5wVnr3cahQg;22
SA5ZUHsst8s;15
Pa3ao2TVn1A;26
fQjGRb4-IQM;15
JoqBlEBpg9s;28
72QQsWm7yFk;1
eeBMQpzoEXQ;1
KOUxLhYVgGw;26
KwnnwRSWz4o;26
rJfFxDQ-8ok;17
dyUJN3skBlU;24
w0XYVssCKjw;17
TV42WARem_o;25
5XUwdZkM6N8;26
fzs6O7b9Fe0;24
-GZZ-KSfuCw;17
LMCuKltaY3M;10
pcEQ5N0qGeM;22
00nmxR1mxIA;24
815lSYphlbw;26
aq-phmpUJ_E;10
Me8jYR9Q0kw;22
UWl2fVxb-Mc;17
C59j0Rmucss;10
j6PsLLPdiKo;26
P3Bd3HUMkyU;20
bPJjU2Mpujs;24
enq2P7ltPBk;24
AiyZ92_JZxA;24
2r_nGjgqPE0;10
P6ODTQKhaXk;20
UQkBcHLZOqU;22
TUv06BScsp0;24
J3FcbFqSoQY;28
s31XTrGJchQ;10
QDr9YTkFNO4;1
Gw-Mm-hS_UY;23
iMg9ibfcBnM;24
A34u94sPuKg;17
eVmxh5Uft0Y;10
D-pKeb6Wf4U;10
ECLwG0sHrAw;20
2UByqalCfnk;10
RMWTNik9i_8;1
tFcfZwsbnnE;24
P2I7hQHOqNI;25
gTRRvvE3HiU;22
48pP0WFjuOE;23
0ZAA9Y4F37I;25
WqMOHepSpkU;17
ZvdTNDMru78;25
I_puTos3yVs;25
tuONqBMf3XA;26
4nq0tT_SAD0;10
elwTgpHlty0;10
4diqg8_3a-0;26
-BDImdAfodA;10
SQOSX92OjqQ;24
jp9hK-jY6yY;23
hzCeq0-Vd1U;24
48-pr5-G6Pw;10
hLljd8pfiFg;1
NHEaYbDWyQE;24
KKD9DLbRak8;24
KXBYn9cwl7U;24
9ymjcSvEyhk;10
VONVWm2X4JI;10
higZGd1fU4Q;26
0gv90B5DIPo;24
bUMWiiOlee4;10
VQbYbElYjK4;25
prmQgSpV3fA;10
dfeEwt5_jsQ;10
jPEYpryMp2s;24
II-OP6vdMs8;22
UuETCtbExnM;23
_QWZvU7VCn8;24
V7E7huN3CPU;28
S4vxoP-IF2M;28
l_lblj8Cq0o;10
LnA7Au-DLUM;24
DCUD9kjYOAk;10
jC4NNUYIIdM;27
rovAxg5A48Q;28
jTap34G5TFU;22
D8PXRnN0KPU;1
Bze3VoLmTTs;26
jyUNW5p8Yno;28
j6X6PhexHnE;23
o9zRQijCN5w;10
-C_rvt0SwLE;10
6Q0AazVu1Tc;24
cAamrkLjIuM;24
yF_EbNjQq3E;10
6uBuxJXlWrQ;25
YkfsQKs659k;26
0q9Cm11d-fE;25
Lydh_saD9EQ;26
_4LsQ_kdLh0;10
ewm0y9nL--Q;10
RlSzahonkTk;10
Bz947t-vWzE;23
RBNLxU98svQ;24
c84hT_DseRg;10
EaEesT3HO4w;17
BIVGh32dVnE;1
aXPCtdRxnGY;17
tnCbI51JpAM;20
v7H_Or9Nr5I;24
GEsK9GudV2M;10
jlmNwjdYVnk;10
1glTOFPECNI;23
5Ad2pIlg3Dk;25
9brhgq2OmXw;22
WAX8tyQnTpU;26
WpTjFhA09kQ;22
kGOmPmILndU;10
WAwRrtH-4Lg;23
4FgV0yBZG6E;23
XUjY0p_kLJg;25
lWDWVDu01P0;28
RDP8Oh-br4Y;26
qxXZF60EPdM;10
c7gO55FhKUQ;10
an6dsm86Kn4;19
YiSsAjNtsFc;24
xhs8tf1v__w;24
tMSu3Gyz1jU;24
QeFwtA3p4Mw;10
6BF7IWpaZoU;1
aHR5vpQicqw;24
RggWMGU2iYw;2
PUTEiSjKwJU;17
3shrder58iU;22
jS9q7Tu_G0o;26
vd4zwINEcLY;24
S-4rhjO6xYg;23
wGxT2tg4It0;28
j5AILysDDTI;24
vCWrArYJntc;10
spOc_9ZhshU;24
psnbQ_sF-yE;23
2b5szHlQI_A;24
fNtLIcyjsnI;1
XSP5yHZN1I4;22
MjLqeKBforY;22
0PW9MWDWLH8;22
Ba4j_q02FM4;24
p9wE8dyzEJE;1
gy_aLyB41wQ;28
Wwyxaow1wWg;24
zGoE6Hco4jE;28
oRexsyztGS0;28
4ay4S61byZo;10
r-luQokOiBw;24
zS5-hxARjJo;26
0URpDxIjZrQ;1
ByucbuSe958;10
sIMChzE_aCo;24
5DsBQiYNwuk;17
rEdl2Uetpvo;26
Jqh-XJovVJg;23
k29YnfttqEU;23
eQ3gXtX3U7I;22
JtIY1Naxg0M;24
Wff1pf2EdS4;10
VH0wjFRNKXw;17
xG0HmKgwo0c;17
1bSDtlARvPI;26
Wk6Z7HLpx8s;25
VaGcPRMY5UM;10
Er1eh1D8p2o;10
LeFxjRMv5U8;28
66kn6Dcr12E;10
2yCp-Dj5-7c;24
8Jg90Lqg3VM;17
Y9nDagqKL7Q;1
pVgx8pYpwRE;10
Kf2-86o5S1o;1
Yg8jdBLTtfo;24
rYnmrkMizdc;24
YR5qurEje5Y;26
TdyllLZeviY;10
WG8JK-cPu-g;24
BEcs3TL8DII;17
NHZr6P1csiY;10
KQkkgD2p3Ow;10
urBtAEObqoQ;24
YRRczTwopgA;1
BEePFpC9qG8;1
eQVhAN7-IAw;10
gUWDiXBNohY;10
qE_EDUhzsPM;27
HEuJgDU68wo;24
U33sa3PAMtI;24
_IoOJu2_FKE;28
KP0r5LSbWL4;10
M6LTqtYKDtI;10
gR0pSSISaVk;17
qLVZiKDNxtw;24
Eeb2CgoSt9M;10
ciYXvWbyl00;22
HKIIgYFhQlE;10
hFay0SVFxVI;24
uRP4nAGMYCY;22
QU8g0XNyHRw;10
9udUUMxQNG0;26
I-xZz2OabW0;25
Z8qKEQhBdAg;26
aLLgene7kJo;10
GtbbmlmtJv0;28
6EF4zRMfrlk;15
MUWUHf-rzks;27
rjh6CbETwn8;24
zVVrfqwA5lQ;10
EOmcGbXsRM8;23
aGl-1nwahCA;23
zUKVLp4RzJA;1
AYte8ks2KAk;25
iXFApdQKYnc;24
VquESKGqsDI;26
y4bAULTwAJU;25
WKdt-UxuPxM;28
SoKQzAhXkbw;24
L3br0klRqF4;25
A2dIL4sf4TQ;22
qMnjdV-eFuM;26
B450jhJ5vHg;28
1l26UFQ06eQ;24
nUgMn2ntSh4;26
Qf1xyI_iKWA;22
IB8_pdzWy6Q;24
XcdLVKYsHHU;10
we2XODhx-CM;24
Lok8svIS218;22
v-dfygYIfLs;17
UQtt9I6c-YM;1
xi8u9DcC0_Q;23
zeQaJGkFyqQ;25
om0h_r2TAmw;20
oSZDe6CrfN4;10
oMupq6zB1Tc;24
RBpLVXNN6i0;10
nxWt9wDOr_0;25
RbNaEwp7hMw;26
df7PZIVe1lw;17
76c_nxhuVdM;24
mTHLyCqtLJE;26
FYk6BVoyWFM;22
7pLdjf2NSiU;24
hpsugpjc3dE;15
8HTdbCohTXY;25
5MJpurZ9ShI;27
89PKbJ2NAqc;23
Mv-CJ44KbW4;24
YKkp4jZlIfQ;24
sn_Sgcxg5PQ;24
48qcnpCWBq0;10
h_O8ZvB3uEk;23
t1Liix4gi7k;23
GTSjDaoZcAk;26
E7q_wbbwGyU;10
nt00QzKuNVY;28
Wjq7x2d_s1w;10
s1yV1kTrVGA;25
eoBOueMfdcY;25
b_lULj6v804;17
e5bernQdWiE;22
dHDn26UX4aw;23
ui05f6CoIxA;22
GxLYCKB8v2w;10
MDsJ9hheH30;24
41kp6qN1Crg;17
p3Orma1SddQ;26
4gIR_q89g9Q;17
aRsOBFhNjVM;24
X5DWRXTOUD0;26
b4vTZx_AtHk;26
MEcc8e7WwXg;25
maaWSIlDizs;23
S0NMTuz9Duo;10
IMwganRtaPM;10
VfAOl67WcLY;23
exdrZa-k0GY;20
fvv6TnuvT3g;27
D0N3qaqXymY;17
er2kQ21ZTG0;23
pCWH5OW9lDo;28
RQZr2NgKPiU;29
cIriwVhRPVA;10
zN_DJ3c2N28;22
d_j512i2k6c;27
WiQeLGqBfcs;17
-t5YLGn3VHQ;20
vBQOVNuSNvI;24
svD_Nxqer00;25
plnzNgtvvJo;24
LC3fWTXZXxE;26
u-OQ-Zv6PfI;26
dwEKqAwoz0Y;22
tIYJcjhINqA;26
oSS6kGWNEeA;24
jOTLVy7kgXA;24
JSoLPm6a2yo;24
f5Y3cf3MFIw;27
uuWrT3jBzrw;24
ii3n7hYQOl4;24
BzzG-yDxA1c;19
aAG9G35ioT8;1
aphpJi5jKrM;22
k_YtadXMmD4;23
DTDnD3MYwuk;17
B2W7c3XRBwQ;26
pjTj-_55WZ8;10
9xSx-5tmq44;24
5qvAXkzAcKw;25
qaivW5joQrk;24
0EbFotkXOiA;25
qE-gdNIL8WI;10
JNv4w6DFoYs;19
9sbnGfWaOwQ;26
Y4lhAHTzbRE;17
acVAwLTe3lM;26
mLuzmXLORSg;23
qzt7JvsYIuI;24
SqNlLDeZcSc;10
gNG0GiSrwas;24
4CGBSGEkbKA;24
2jP6MFBXFaA;24
cq6wjjN73Q0;22
VsY00LXLa0k;28
VYOjWnS4cMY;10
kl_jxVID3PE;10
fSutgzDY_I4;1
1WRUGR-glbQ;26
xlQLyAOQXjQ;26
KZ_eXk5t0r0;24
aSO1gltbg0o;17
FtB3YSdLQR4;24
KcFQfFB5LDA;1
QRtBP07gIHY;24
Txlk7PiHaGk;10
tIeXSCPBDsY;24
qrPPj3e2M-M;23
Hh-YcWJTt7Y;24
lGEY8IulWiA;24
9d-Z7V5kZvQ;25
m1-rpd3S-48;10
J0VUaYYK-zk;23
sLFaa6RPJIU;28
MfFFNck87eE;23
oUingTdSjC4;17
Q_VeGFPY6BM;23
0GKC_nj7B44;1
2-tzlBFotjA;23
IEq4clKnsdA;24
_IuEg3xbDA0;24
DxSf6Nb_I7o;24
TTogFxTu_vA;26
PaYvlVR_BEc;10
P7WRXaxu1u4;24
T2LAd43JoP4;25
B3S9H0129Rw;24
bH8fQoYfZe8;24
h_GwO10HroY;10
u6GnElEnaqQ;22
xF99M6Zilac;26
oVbqjIuZgIk;24
4-flcAEK0QI;10
eDZKgSZ9V0Q;28
K6xwB8Kkce0;10
B1tEq5RU-Wo;17
jY3lRSmdLQg;10
5R2ZZ-t8XS0;17
abGCYPCk294;24
8KaKWPJq5dY;20
yBXcNcBnImc;2
v9ea5VDQfXg;10
2fouYHWUhZo;24
KIEVOMxKWxc;20
nx1R-eHSkfM;10
wf3t5p2XDAg;20
3gTyF-wLa-E;24
anjMMdSuFuE;23
vsPTqR5778Q;10
BmMuLuG1yW8;24
wrPEjEqURJg;27
hbcH02YynOA;26
k8NxqyGcZA4;24
CJzaYLc4pPY;10
S3VZxB_iNoA;17
MPhAEcLaiNs;10
EZXu7RxBR0Y;22
5m9rqSaQIWg;26
ORjqEzrLG-U;22
-3h4Xt9No9o;25
tKHC0X2EwAs;10
lD0etN63KCg;10
K5xERXE7pxI;10
OrnpSe4OChM;23
HOblx_0Zyts;24
9f5zD7ZSNpQ;10
v6yg4ImnYwA;24
B1pdDGaC9Mk;26
WPZfIKy7LWo;23
ghMEmxP0hgw;23
uKxWP56VStM;10
YNpCXG66_PA;15
BGtsTNCMrQI;20
UpGPcHrVUZI;2
sSszA_Ugd1A;28
kz1xzBYppW8;25
2UmRhLA3Qzk;20
qtW9ornyPIQ;23
ijJPFowBsBc;22
WKrnYjpmcpE;23
p8XP7A7kvzM;24
Rjv1NlMiUyI;22
biIRlcQqmOc;1
XQmI7hTE4Jw;1
JBw1nwYJESc;24
VKY5Ws1Ys1w;10
DWaU47V3rMU;26
mbAPZq5HFAE;22
CCPX4EYrskw;24
vfqeeScKVyc;26
eRdjw3dlGEE;24
X1VzzNbfPaM;10
C0Uv23ELQMQ;24
NePlddZpNKs;19
leHtDz4Mj0M;10
-L4RYm9Tq7I;25
w4AImq08j9o;23
IJ9OFwFxxt4;1
Bx1aWLcUF3A;25
lZ68j2J_GOM;23
vOEaiQ2d6Mo;24
uui3jdrph5Q;1
7e-uqc8H2BU;25
fEskVQgtwaI;1
r1CMjQ0QJ1E;10
PDZg4veidX0;10
uT3wso5Zp7k;23
ogfYd705cRs;28
XvHSlHhh1gk;24
W7a8qyJ5W74;23
NOciiz9WK5Y;10
KgBWLAKxi-c;24
CefAPPIkB8E;17
G_Pu00NmJfg;26
uEhv-4Eb9ms;28
bo8OYPYRTIY;23
exQ2u3qSfrM;10
oLDbO545aKQ;23
xSmgnf6PHmE;10
GyvRamX1VyA;24
O3eO646jjzQ;24
-BQJo3vK8O8;10
fYUXvrF85uQ;23
uovntV3ZMDc;10
YHTnun3zpNk;24
lYN26wt1lJQ;10
nVTNrp1RuEI;24
3FnV82JEGPI;25
vsA_L1t4vXY;27
QatPF3Pqhp4;26
Gl_uGsdG4Do;24
gCwDzQcbiF4;1
w2Es7-c9GAk;10
t9JlSrTH9r0;24
h07CnJy-SUc;25
LctCTZKdO18;24
JA_sKkXiQMI;22
o5kk-Yyz3OY;26
e3UqLAtdZ04;24
RCRVve3V1IY;15
DhEjpq88wGw;24
2z870cifG_A;24
0PpNlNJ6Nng;24
tsp7IOr7Q9A;10
M4ZoCHID9GI;10
7Khl8D9RVvw;24
b8GGWHGkx3Y;20
aixso4N2vhI;25
40JxGkIspck;24
hKNRieaN0ZI;24
O3bqhRN2thM;22
voG07pt-KYI;10
FQC29joihwU;1
eljAjPH6zQI;26
-crLmRLgeNE;10
xf-dywd3zx0;24
Z5ze4CUAkE8;10
0eUk_VN3e2A;24
_pxQcHAMi1E;27
R8C9rZQlcKM;28
7FM_MfpYOLU;1
PtNRJvsLHV0;22
t9QtXGirWf0;24
mXfyOYAdCUc;1
EY8rq1AyCPY;23
2P6dG-csseU;27
hdoLeKGoSjw;23
ZWqClKiz4_I;23
pXpfGJpmhNI;23
qZHycHI3F1Q;17
mto2mNFbrps;1
QgOXIEhHU1Y;10
tgHnvbYlW2k;19
tUBLW5bCqfM;23
4KyWP5fWOEs;24
fRj34o4hN4I;28
evhLzq7Gsak;25
bE89bMMO22I;25
hmkSBiZ6XoQ;24
DnSO5Uhobvo;10
jYuQzAxBVZU;24
13xFL17XmYU;24
SFdO-19Xdho;10
hVEgTsmBDw0;26
0lbJHqAGpbA;23
pcJo0tIWybY;10
BPyNxoVJsr4;24
lcpxLXjYAa8;25
NXpYoiCOuLE;1
7aRxsmfBDI0;24
P21a5Uty-uc;27
kwvbLx9M6-s;22
-7tSTUR7FG0;10
y3qfeoqErtY;24
lBHPVE3AI6Y;25
sBMOXHrXJtI;20
ORDHYULS2NM;17
4_eVvzrTV-I;17
9t9u_yPEidY;10
2nVPFdqejD0;23
sMEmj80EJy8;26
M2xqMZ6b85w;28
Ifpq10K6zhs;23
lbFzL-0pEeU;26
jCRK5vy47v8;25
v3hGUJJIjzk;26
4DQ-2tDzJxw;10
8LSpT5xF3UI;25
qgYvfE5PkQI;23
OGdfc7MA_qY;26
eemkTcS0zsM;26
xffS8n-M0Jg;23
MfVetou0ERY;24
XPVxL-YUOwk;1
rTKaXaPIfG8;22
kCg5D8KMqk4;26
JeRtUXTQ_aQ;10
mjtn3EEG65Q;22
pcWKpGzhgq4;24
NJu6uMYQWAE;22
kZkIDiw0jDU;24
GIRJck1pVRA;23
GGvP6e56ja4;24
OGPsw2f_HQk;10
ykHeGtN4m94;1
pk0xdl0rRFg;17
9CO6M2HsoIA;22
kton-qrKNLc;10
GClwSu4hKpQ;24
SbjnIK6VEjc;25
lMSHTnkVJVs;10
mJ-lFt9_uxI;25
DcCh33lJLMw;22
d72Ru3y4YJA;17
1XY8dPnIORc;1
Jodbdj52Vc0;24
7dGwk5-QMpc;10
BO_g-ncp5wE;1
bXYkU5u5pzg;17
EgUMLjp3H4E;23
LsoLEjrDogU;10
QZTExTxX1uA;26
jr9QtXwC9vc;1
sQzbRulqz3s;23
U0FRd8BbRW4;17
vIVaLtJmyPs;24
4RYZEOZqWGk;24
UhSJp34wOeo;1
nk3a7zq84Co;26
lR-oJvKJyUY;26
4TcIHlJQpEQ;24
fS2fsa1fuIw;15
v_5qKt7M5fM;24
sxQ0onDkFqQ;17
BrqFTswejpU;24
Aj5oA0YxCi0;22
mqf0f1h8ZTU;17
uxbQATBAXf8;1
BG0a04PX-zY;25
og77pfVFJTs;24
dHCURII_974;24
oRSm7DUvykk;1
iWFgvbf_Zu8;20
htWO0--MbQg;17
tVlb8rVs7kU;26
JWH5KE1atAg;10
LduRwIc7eBA;10
EEIP1YpFXrE;20
GHV7esppYzg;28
TOeWI-HClI8;22
IvAvHjYoLUU;27
BrlpU99lGzI;22
Y3UA5Qf1pt8;17
AmZJwThOfzE;15
XiHiW4N7-bo;1
vRWH9GQ2J90;24
Da2crn5NXc4;26
Js04hvdVUA8;20
hIcR65h2GDs;25
rL4WkebTT_U;24
cOc3tsFWoRs;24
mt22NvsTRG0;29
JZ6cvJVULp4;27
IhhemrLxeeM;25
A9R5tJPbcKI;23
MYmQlBpF5e0;26
YKWGQyz-oLw;24
YZrtSdRS3cs;10
5c7FL9QV1bs;24
DFZmEaNqdNc;1
B2YCf8dTkIM;24
NVe6fC4Af-w;15
xkgcvfbzuqo;24
HQiDKE85P3U;22
8SxMEqwKVUs;22
pH7VfJDq7f4;27
au8QGTiPhEw;10
P9mBXomW1No;23
FBhVIhmh_N8;24
Kz7R1i2zFpk;24
0zZ0Y_UZRBw;26
ZnvGy6pcGxs;17
op4B9sNGi0k;10
N40CC9Wzd9A;22
UOHURuAf5iY;27
coOKvrsmQiI;24
dW4wpGg64pE;24
13434sOl4Zo;15
TkCcncggO3I;17
V8d6oQPQmX0;24
lp_bsz_4e3U;24
tCnbAAgfxH8;24
-hg_VRwS5RI;24
m4faDISwSVo;1
eiudTjsGM7g;24
g1vFoVDKA_c;29
hlb3gGNBHFE;22
I5vjN78Eroo;24
it-ru_UiMgE;10
jn9mHzXJIV0;28
Hi2tjMLVpdQ;28
ggm2Pvj2QHQ;24
H7MRHuzCNvM;24
ILwBaXplwZU;27
5xvOk7fo-K8;22
xe5tXZs-iWw;28
1csFTDXXULY;27
-lgcAySBbTA;22
UTVpWVO4vZU;24
vKbyfdJXoDg;24
Zh4c5IrllBg;1
0MyCrMrkMFo;24
BGszdLW-VqM;26
h_SHkEWo7UM;24
gsVgqms1slE;10
QtNvvWsSsoE;17
sZcuF1T4Vxw;20
ZfHiw_LFNGw;24
84p7f-Rh-RY;25
Gi56dSh8Fq8;22
v1OhsiZjpww;25
4HX6R88QZB0;22
NIf8LjND67Y;22
TMuhw2tLN0I;24
LK3Yz9UpP_A;26
kce7M5FJ5GM;23
SPCYaMmPnIQ;25
8V08Gu1DOgE;24
-R9F2_D76TE;27
L60GziFpdA4;24
htmLGVUqIos;15
zkG4Xpz6t68;10
IjTBcqpl2kc;22
aDl6SGTkomk;10
GveWDLBmc8Y;28
viRVFxvXSss;27
ZGmmiuiVEnU;24
jCVkaZChKmc;26
R10qTLfwm8E;24
yyROtEW9Jdc;24
37R2_bvJjGM;26
saPG3E59xeI;26
_rBaHuQi9gQ;26
ec9r9THD5eU;10
nVrkQyLS4oE;24
wEKIAHrugZ4;20
Pubtjn5QIjg;26
HD5PT7bvcis;26
-s3j-ptJD10;27
mBMxFIEub34;24
hLqHZGhIFaI;22
IY-M93e2lok;26
kfPNxNIDHrA;25
0aan7Vtcco0;17
tfyNPxM-M-w;10
SuzlcQc1iks;22
lRxAWujpMmA;23
JZ2fRE_nkak;26
FUPQ8Lz_kSk;26
a_iMlwkzwow;26
n26wtR-OFr8;25
NvG1FTafzAw;26
HZzeieUGyA4;24
vglAsbxMX_Q;24
OjhBeB9ESqw;22
kzk4SId9Ab0;26
07w3u8iLa-s;1
iDbdXTMnOmE;27
hGoQ44SfV-c;26
jGiqc3HSxEg;27
sFMehG2tDcA;25
V84c6CqZ3dE;24
Zv7mc3TygO4;24
pz95u3UVpaM;10
OTEIbWy8AvY;28
6iVbBd9h7W8;25
9WFf9XY5rME;24
r_MU7WAR_6I;26
cFeDbPWPyJM;17
76-ui4F8DJ0;24
72hlr-E7KA0;27
SqyPQ5eAgCY;17
2GjJ85MImlo;26
yMl68dEcOAg;17
ZKUerb6IH4Y;26
ccQJq3gGt4o;10
NRs3YCJDBAs;26
JKP-rOESfMs;20
ouWuzQb9vNg;20
N-z9PidYH4E;26
ghNoCu0QiH4;22
2wbc8x-RHiY;22
ksjWPxFPsos;23
UU7OcFBjNgc;20
UsciN7COX1g;17
oPM3jxnoqhk;10
WsEpPETBbeA;22
qmDsgGKHBEo;17
EpW_OEuHNX8;24
bGr7gouGzbg;17
Z35ALmnFo9A;10
PHWAZNkqwN4;10
FH4SVGKUX8A;10
7rOQv_6L9fQ;17
JRuC_NoBrM8;25
_wVB6pfWwnE;10
bOzOMmHlQ3o;23
RF_7NIHp6Yo;25
fRFCXQ3HgdY;17
tlILlcCE8Sc;10
kWIzjMWmuYk;23
ySFJtla2LY4;24
hFFn8K2O4po;23
7bPSxB-8__o;1
9Th4qTv-4jE;28
behWkJPCkLI;17
H4Hb6HcCm_E;22
fMaC7IeGKNQ;23
rdeQT7KkqM8;22
sZWmwHjFRPI;10
CT-orZzuN2A;24
tx-9LkVIdz0;28
DNrNMg8_gEs;24
S_lN0-gtWF4;1
Ev23TV62k08;23
